ds,department,y
2022-06-27,Clothing,6674.83
2022-06-27,Food,13760.53
2022-06-27,Home Essentials,3161.7799999999997
2022-06-27,Kitchen & Cooking,1661.5800000000002
2022-06-27,Small Electronics,1170.98
2022-06-27,Stationery,963.56
2022-06-27,Utensils,593.58
2022-06-28,Small Electronics,5514.83
2022-06-28,Stationery,1459.39
2022-06-28,Kitchen & Cooking,1387.96
2022-06-28,Utensils,1579.8600000000001
2022-06-28,Food,12187.39
2022-06-28,Clothing,8471.48
2022-06-28,Books,1034.89
2022-06-28,Home Essentials,2361.2599999999998
2022-06-29,Books,1476.3600000000001
2022-06-29,Clothing,1792.72
2022-06-29,Food,9891.75
2022-06-29,Home Essentials,4831.85
2022-06-29,Kitchen & Cooking,2226.15
2022-06-29,Small Electronics,2324.8900000000003
2022-06-29,Stationery,1137.0900000000001
2022-06-29,Utensils,0.0
2022-06-30,Utensils,0.0
2022-06-30,Stationery,837.6199999999999
2022-06-30,Small Electronics,6745.290000000001
2022-06-30,Kitchen & Cooking,2249.06
2022-06-30,Home Essentials,2783.96
2022-06-30,Clothing,2245.57
2022-06-30,Books,2239.65
2022-06-30,Food,14884.71
2022-07-01,Books,1898.38
2022-07-01,Clothing,11070.51
2022-07-01,Food,16093.63
2022-07-01,Home Essentials,3358.84
2022-07-01,Kitchen & Cooking,5651.5199999999995
2022-07-01,Small Electronics,1755.91
2022-07-01,Stationery,3852.23
2022-07-01,Utensils,4246.48
2022-07-02,Small Electronics,1019.96
2022-07-02,Utensils,3038.33
2022-07-02,Stationery,3596.08
2022-07-02,Kitchen & Cooking,342.06
2022-07-02,Home Essentials,2825.31
2022-07-02,Food,11610.79
2022-07-02,Clothing,6127.84
2022-07-02,Books,762.8
2022-07-03,Books,2576.12
2022-07-03,Clothing,3988.76
2022-07-03,Food,18752.39
2022-07-03,Home Essentials,5169.63
2022-07-03,Kitchen & Cooking,3732.29
2022-07-03,Small Electronics,5083.75
2022-07-03,Stationery,2000.6599999999999
2022-07-03,Utensils,2369.6
2022-07-04,Utensils,1855.6399999999999
2022-07-04,Stationery,1679.27
2022-07-04,Small Electronics,3719.58
2022-07-04,Kitchen & Cooking,1681.39
2022-07-04,Food,12946.15
2022-07-04,Clothing,3520.86
2022-07-04,Books,3000.7799999999997
2022-07-04,Home Essentials,4633.74
2022-07-05,Books,0.0
2022-07-05,Clothing,5817.06
2022-07-05,Food,12118.23
2022-07-05,Home Essentials,4391.360000000001
2022-07-05,Kitchen & Cooking,9056.08
2022-07-05,Small Electronics,817.48
2022-07-05,Stationery,2431.15
2022-07-05,Utensils,2432.9700000000003
2022-07-06,Small Electronics,4208.15
2022-07-06,Utensils,3849.6
2022-07-06,Stationery,2951.24
2022-07-06,Kitchen & Cooking,2920.74
2022-07-06,Books,2269.71
2022-07-06,Food,14559.02
2022-07-06,Clothing,5532.16
2022-07-06,Home Essentials,2431.1800000000003
2022-07-07,Books,2129.5600000000004
2022-07-07,Clothing,2978.3999999999996
2022-07-07,Food,11790.25
2022-07-07,Home Essentials,3185.6800000000003
2022-07-07,Kitchen & Cooking,1735.43
2022-07-07,Small Electronics,4301.21
2022-07-07,Stationery,2474.06
2022-07-07,Utensils,1063.96
2022-07-08,Utensils,1758.37
2022-07-08,Stationery,2925.71
2022-07-08,Small Electronics,4180.14
2022-07-08,Kitchen & Cooking,4322.4
2022-07-08,Books,2649.55
2022-07-08,Food,14405.880000000001
2022-07-08,Clothing,8086.92
2022-07-08,Home Essentials,2258.56
2022-07-09,Small Electronics,4816.4800000000005
2022-07-09,Utensils,5019.68
2022-07-09,Stationery,2137.2999999999997
2022-07-09,Kitchen & Cooking,1461.1000000000001
2022-07-09,Home Essentials,3450.96
2022-07-09,Food,14969.02
2022-07-09,Clothing,5085.2
2022-07-09,Books,848.11
2022-07-10,Stationery,2180.59
2022-07-10,Small Electronics,4987.360000000001
2022-07-10,Kitchen & Cooking,9244.05
2022-07-10,Utensils,1671.87
2022-07-10,Food,12466.41
2022-07-10,Clothing,6083.15
2022-07-10,Books,2834.8199999999997
2022-07-10,Home Essentials,2627.25
2022-07-11,Books,1276.72
2022-07-11,Clothing,4409.64
2022-07-11,Food,13531.8
2022-07-11,Home Essentials,2502.37
2022-07-11,Kitchen & Cooking,5923.240000000001
2022-07-11,Small Electronics,5598.26
2022-07-11,Stationery,4398.48
2022-07-11,Utensils,842.29
2022-07-12,Small Electronics,2779.9
2022-07-12,Stationery,2498.59
2022-07-12,Kitchen & Cooking,2295.58
2022-07-12,Utensils,1561.6
2022-07-12,Food,12158.210000000001
2022-07-12,Clothing,1837.69
2022-07-12,Books,2200.37
2022-07-12,Home Essentials,4098.99
2022-07-13,Books,1434.74
2022-07-13,Clothing,6209.72
2022-07-13,Food,10548.8
2022-07-13,Home Essentials,1702.46
2022-07-13,Kitchen & Cooking,2272.67
2022-07-13,Small Electronics,1633.41
2022-07-13,Stationery,3034.49
2022-07-13,Utensils,1313.98
2022-07-14,Utensils,678.55
2022-07-14,Stationery,1728.23
2022-07-14,Small Electronics,2402.49
2022-07-14,Kitchen & Cooking,3625.12
2022-07-14,Home Essentials,3383.63
2022-07-14,Clothing,5995.17
2022-07-14,Books,920.6999999999999
2022-07-14,Food,15593.03
2022-07-15,Books,1895.96
2022-07-15,Clothing,3593.23
2022-07-15,Food,10774.14
2022-07-15,Home Essentials,3328.88
2022-07-15,Kitchen & Cooking,1169.58
2022-07-15,Small Electronics,1972.9
2022-07-15,Stationery,2730.03
2022-07-15,Utensils,1713.03
2022-07-16,Small Electronics,0.0
2022-07-16,Stationery,1352.47
2022-07-16,Kitchen & Cooking,782.12
2022-07-16,Utensils,2920.16
2022-07-16,Food,14794.01
2022-07-16,Clothing,4216.39
2022-07-16,Books,3056.3199999999997
2022-07-16,Home Essentials,4500.12
2022-07-17,Stationery,3311.71
2022-07-17,Small Electronics,2453.85
2022-07-17,Kitchen & Cooking,331.85
2022-07-17,Utensils,3335.71
2022-07-17,Food,14647.619999999999
2022-07-17,Clothing,1763.8400000000001
2022-07-17,Books,2369.55
2022-07-17,Home Essentials,3053.25
2022-07-18,Books,923.28
2022-07-18,Clothing,8943.2
2022-07-18,Food,14710.18
2022-07-18,Home Essentials,2536.28
2022-07-18,Kitchen & Cooking,1293.92
2022-07-18,Small Electronics,4198.63
2022-07-18,Stationery,2564.21
2022-07-18,Utensils,3681.39
2022-07-19,Small Electronics,3998.7
2022-07-19,Stationery,2799.08
2022-07-19,Kitchen & Cooking,5382.0
2022-07-19,Utensils,2181.17
2022-07-19,Food,14069.18
2022-07-19,Clothing,5277.93
2022-07-19,Books,3257.96
2022-07-19,Home Essentials,3264.4100000000003
2022-07-20,Books,3048.01
2022-07-20,Clothing,4368.01
2022-07-20,Food,9739.72
2022-07-20,Home Essentials,4228.04
2022-07-20,Kitchen & Cooking,4369.65
2022-07-20,Small Electronics,1522.69
2022-07-20,Stationery,3824.2999999999997
2022-07-20,Utensils,1511.91
2022-07-21,Utensils,3996.59
2022-07-21,Stationery,1212.93
2022-07-21,Small Electronics,4510.59
2022-07-21,Kitchen & Cooking,5543.21
2022-07-21,Home Essentials,3357.79
2022-07-21,Clothing,5126.79
2022-07-21,Books,2128.95
2022-07-21,Food,8719.31
2022-07-22,Books,1962.5
2022-07-22,Clothing,6235.87
2022-07-22,Food,13709.75
2022-07-22,Home Essentials,5197.15
2022-07-22,Kitchen & Cooking,10869.34
2022-07-22,Small Electronics,1754.49
2022-07-22,Stationery,664.47
2022-07-22,Utensils,2603.2799999999997
2022-07-23,Small Electronics,2783.85
2022-07-23,Stationery,1501.07
2022-07-23,Kitchen & Cooking,2545.45
2022-07-23,Utensils,2780.2700000000004
2022-07-23,Food,10533.75
2022-07-23,Books,1617.78
2022-07-23,Home Essentials,3096.86
2022-07-23,Clothing,5550.22
2022-07-24,Books,983.08
2022-07-24,Clothing,5526.21
2022-07-24,Food,15115.18
2022-07-24,Home Essentials,4753.5
2022-07-24,Kitchen & Cooking,5404.45
2022-07-24,Small Electronics,3788.44
2022-07-24,Stationery,1541.48
2022-07-24,Utensils,1273.37
2022-07-25,Small Electronics,3395.38
2022-07-25,Utensils,1368.0
2022-07-25,Stationery,1821.55
2022-07-25,Kitchen & Cooking,3696.62
2022-07-25,Home Essentials,2770.7
2022-07-25,Food,10534.05
2022-07-25,Clothing,6921.51
2022-07-25,Books,918.1099999999999
2022-07-26,Books,495.74
2022-07-26,Clothing,2447.01
2022-07-26,Food,12750.6
2022-07-26,Home Essentials,1838.24
2022-07-26,Kitchen & Cooking,8909.29
2022-07-26,Small Electronics,1051.62
2022-07-26,Stationery,941.62
2022-07-26,Utensils,1941.3400000000001
2022-07-27,Stationery,1054.8600000000001
2022-07-27,Small Electronics,5215.85
2022-07-27,Kitchen & Cooking,4864.84
2022-07-27,Utensils,1452.97
2022-07-27,Home Essentials,5674.860000000001
2022-07-27,Clothing,5999.110000000001
2022-07-27,Books,1086.03
2022-07-27,Food,12623.23
2022-07-28,Books,2363.86
2022-07-28,Clothing,1385.3
2022-07-28,Food,9444.53
2022-07-28,Home Essentials,3624.12
2022-07-28,Kitchen & Cooking,3878.03
2022-07-28,Small Electronics,2430.87
2022-07-28,Stationery,1075.7
2022-07-28,Utensils,2460.4700000000003
2022-07-29,Utensils,1944.25
2022-07-29,Stationery,2133.59
2022-07-29,Small Electronics,2806.78
2022-07-29,Kitchen & Cooking,6745.719999999999
2022-07-29,Home Essentials,4146.639999999999
2022-07-29,Clothing,4296.28
2022-07-29,Books,939.48
2022-07-29,Food,14114.64
2022-07-30,Books,1517.1100000000001
2022-07-30,Clothing,2585.11
2022-07-30,Food,12074.23
2022-07-30,Home Essentials,2935.6
2022-07-30,Kitchen & Cooking,2268.13
2022-07-30,Small Electronics,2184.07
2022-07-30,Stationery,376.2
2022-07-30,Utensils,3053.38
2022-07-31,Stationery,1081.83
2022-07-31,Utensils,1436.79
2022-07-31,Small Electronics,3205.1200000000003
2022-07-31,Kitchen & Cooking,6829.12
2022-07-31,Home Essentials,4332.41
2022-07-31,Food,12922.41
2022-07-31,Clothing,3431.77
2022-07-31,Books,257.84
2022-08-01,Stationery,2204.56
2022-08-01,Small Electronics,0.0
2022-08-01,Kitchen & Cooking,9948.13
2022-08-01,Utensils,2357.09
2022-08-01,Food,12162.69
2022-08-01,Clothing,5942.3
2022-08-01,Books,2920.26
2022-08-01,Home Essentials,7391.49
2022-08-02,Books,1126.34
2022-08-02,Clothing,2905.3500000000004
2022-08-02,Food,11694.26
2022-08-02,Home Essentials,2534.25
2022-08-02,Kitchen & Cooking,2624.48
2022-08-02,Small Electronics,1832.67
2022-08-02,Stationery,1275.84
2022-08-02,Utensils,1910.99
2022-08-03,Small Electronics,3699.77
2022-08-03,Stationery,1427.07
2022-08-03,Kitchen & Cooking,5093.13
2022-08-03,Utensils,2144.6
2022-08-03,Food,12599.22
2022-08-03,Clothing,3005.0
2022-08-03,Books,183.27
2022-08-03,Home Essentials,9721.13
2022-08-04,Books,346.74
2022-08-04,Clothing,8537.67
2022-08-04,Food,13245.1
2022-08-04,Home Essentials,3547.09
2022-08-04,Kitchen & Cooking,5168.14
2022-08-04,Small Electronics,6413.469999999999
2022-08-04,Stationery,1348.65
2022-08-04,Utensils,883.64
2022-08-05,Utensils,1126.61
2022-08-05,Stationery,914.79
2022-08-05,Small Electronics,8050.7
2022-08-05,Kitchen & Cooking,3367.3999999999996
2022-08-05,Home Essentials,3501.82
2022-08-05,Clothing,6301.83
2022-08-05,Books,1764.74
2022-08-05,Food,13390.71
2022-08-06,Books,697.61
2022-08-06,Clothing,7798.200000000001
2022-08-06,Food,13382.77
2022-08-06,Home Essentials,3277.59
2022-08-06,Kitchen & Cooking,4082.61
2022-08-06,Small Electronics,458.64
2022-08-06,Stationery,1160.45
2022-08-06,Utensils,3083.94
2022-08-07,Small Electronics,2059.65
2022-08-07,Utensils,1859.39
2022-08-07,Stationery,577.55
2022-08-07,Home Essentials,3763.29
2022-08-07,Clothing,6390.700000000001
2022-08-07,Food,11718.69
2022-08-07,Kitchen & Cooking,3254.29
2022-08-07,Books,242.22
2022-08-08,Stationery,1092.99
2022-08-08,Small Electronics,4415.42
2022-08-08,Kitchen & Cooking,7781.21
2022-08-08,Utensils,3628.73
2022-08-08,Food,13475.28
2022-08-08,Clothing,3078.51
2022-08-08,Books,1461.3
2022-08-08,Home Essentials,4260.8
2022-08-09,Books,489.7
2022-08-09,Clothing,3410.73
2022-08-09,Food,16260.86
2022-08-09,Home Essentials,5531.55
2022-08-09,Kitchen & Cooking,3235.34
2022-08-09,Small Electronics,826.68
2022-08-09,Stationery,965.81
2022-08-09,Utensils,3062.9300000000003
2022-08-10,Small Electronics,1121.3
2022-08-10,Utensils,3736.17
2022-08-10,Kitchen & Cooking,2487.27
2022-08-10,Stationery,1240.1100000000001
2022-08-10,Food,12809.23
2022-08-10,Clothing,7562.0
2022-08-10,Books,670.94
2022-08-10,Home Essentials,2311.6
2022-08-11,Books,1328.65
2022-08-11,Clothing,4349.110000000001
2022-08-11,Food,15298.38
2022-08-11,Home Essentials,2304.6
2022-08-11,Kitchen & Cooking,2229.09
2022-08-11,Small Electronics,4844.63
2022-08-11,Stationery,1199.79
2022-08-11,Utensils,2307.8
2022-08-12,Utensils,2792.79
2022-08-12,Stationery,755.38
2022-08-12,Small Electronics,2746.8900000000003
2022-08-12,Kitchen & Cooking,1929.03
2022-08-12,Clothing,4344.57
2022-08-12,Food,11410.68
2022-08-12,Books,448.51
2022-08-12,Home Essentials,3527.07
2022-08-13,Stationery,634.6
2022-08-13,Books,1556.94
2022-08-13,Clothing,4996.53
2022-08-13,Food,17913.94
2022-08-13,Home Essentials,3203.66
2022-08-13,Kitchen & Cooking,2124.55
2022-08-13,Small Electronics,10783.57
2022-08-13,Utensils,4860.08
2022-08-14,Utensils,2016.33
2022-08-14,Small Electronics,348.6
2022-08-14,Kitchen & Cooking,4039.51
2022-08-14,Stationery,1253.52
2022-08-14,Food,16064.65
2022-08-14,Clothing,6729.05
2022-08-14,Home Essentials,701.8100000000001
2022-08-14,Books,408.01
2022-08-15,Stationery,2033.65
2022-08-15,Small Electronics,5553.07
2022-08-15,Kitchen & Cooking,818.8199999999999
2022-08-15,Utensils,6220.66
2022-08-15,Food,16866.04
2022-08-15,Clothing,6669.68
2022-08-15,Books,1500.59
2022-08-15,Home Essentials,4486.71
2022-08-16,Books,942.85
2022-08-16,Clothing,6520.21
2022-08-16,Food,14343.6
2022-08-16,Home Essentials,4876.95
2022-08-16,Kitchen & Cooking,1025.74
2022-08-16,Small Electronics,5183.67
2022-08-16,Stationery,1871.07
2022-08-16,Utensils,464.59
2022-08-17,Small Electronics,2164.95
2022-08-17,Stationery,1589.95
2022-08-17,Kitchen & Cooking,3283.43
2022-08-17,Utensils,2500.23
2022-08-17,Food,12712.85
2022-08-17,Clothing,3776.1899999999996
2022-08-17,Books,2920.3
2022-08-17,Home Essentials,4378.24
2022-08-18,Books,1061.49
2022-08-18,Clothing,5277.84
2022-08-18,Food,14457.67
2022-08-18,Home Essentials,3702.02
2022-08-18,Kitchen & Cooking,2463.9
2022-08-18,Small Electronics,3861.4400000000005
2022-08-18,Stationery,2090.1
2022-08-18,Utensils,2212.4
2022-08-19,Utensils,1726.5500000000002
2022-08-19,Stationery,747.6
2022-08-19,Small Electronics,5046.15
2022-08-19,Kitchen & Cooking,2332.45
2022-08-19,Home Essentials,2895.96
2022-08-19,Clothing,2920.13
2022-08-19,Books,1161.3
2022-08-19,Food,11008.38
2022-08-20,Books,2022.8400000000001
2022-08-20,Clothing,6196.610000000001
2022-08-20,Food,18676.8
2022-08-20,Home Essentials,2048.29
2022-08-20,Kitchen & Cooking,1930.84
2022-08-20,Small Electronics,3080.05
2022-08-20,Stationery,403.81
2022-08-20,Utensils,2982.12
2022-08-21,Small Electronics,8014.8099999999995
2022-08-21,Utensils,2020.5700000000002
2022-08-21,Kitchen & Cooking,7550.42
2022-08-21,Stationery,2965.42
2022-08-21,Food,14544.84
2022-08-21,Clothing,4639.71
2022-08-21,Books,1143.96
2022-08-21,Home Essentials,5150.860000000001
2022-08-22,Books,2142.41
2022-08-22,Clothing,3983.06
2022-08-22,Food,10354.57
2022-08-22,Home Essentials,1669.29
2022-08-22,Kitchen & Cooking,4287.79
2022-08-22,Small Electronics,4547.5
2022-08-22,Stationery,644.87
2022-08-22,Utensils,2027.21
2022-08-23,Utensils,2318.04
2022-08-23,Stationery,1150.7
2022-08-23,Small Electronics,0.0
2022-08-23,Kitchen & Cooking,0.0
2022-08-23,Home Essentials,3067.73
2022-08-23,Clothing,4193.12
2022-08-23,Books,2447.35
2022-08-23,Food,12558.84
2022-08-24,Books,768.1600000000001
2022-08-24,Clothing,4330.37
2022-08-24,Food,13367.3
2022-08-24,Home Essentials,3947.1499999999996
2022-08-24,Kitchen & Cooking,1289.97
2022-08-24,Small Electronics,271.51
2022-08-24,Stationery,1572.62
2022-08-24,Utensils,4533.69
2022-08-25,Utensils,1475.79
2022-08-25,Stationery,2087.99
2022-08-25,Small Electronics,3599.1899999999996
2022-08-25,Kitchen & Cooking,4073.27
2022-08-25,Food,13606.97
2022-08-25,Clothing,6104.67
2022-08-25,Books,1480.31
2022-08-25,Home Essentials,1275.79
2022-08-26,Books,463.79
2022-08-26,Clothing,8608.789999999999
2022-08-26,Food,16348.95
2022-08-26,Home Essentials,2870.48
2022-08-26,Kitchen & Cooking,0.0
2022-08-26,Small Electronics,3313.56
2022-08-26,Stationery,396.01
2022-08-26,Utensils,1367.98
2022-08-27,Utensils,4395.92
2022-08-27,Stationery,2080.02
2022-08-27,Small Electronics,6175.11
2022-08-27,Kitchen & Cooking,695.34
2022-08-27,Food,11420.45
2022-08-27,Clothing,3428.7200000000003
2022-08-27,Books,115.13
2022-08-27,Home Essentials,2755.88
2022-08-28,Utensils,2654.96
2022-08-28,Books,1854.3200000000002
2022-08-28,Clothing,12725.84
2022-08-28,Food,13442.91
2022-08-28,Home Essentials,4911.03
2022-08-28,Kitchen & Cooking,734.38
2022-08-28,Small Electronics,6242.66
2022-08-28,Stationery,1550.12
2022-08-29,Stationery,1965.02
2022-08-29,Small Electronics,3556.8599999999997
2022-08-29,Utensils,3508.25
2022-08-29,Kitchen & Cooking,4990.68
2022-08-29,Books,487.01
2022-08-29,Food,10394.85
2022-08-29,Clothing,2138.34
2022-08-29,Home Essentials,3389.11
2022-08-30,Books,1296.49
2022-08-30,Clothing,9913.01
2022-08-30,Food,12911.31
2022-08-30,Home Essentials,2567.3
2022-08-30,Kitchen & Cooking,107.73
2022-08-30,Small Electronics,6877.709999999999
2022-08-30,Stationery,935.12
2022-08-30,Utensils,4124.59
2022-08-31,Utensils,4246.39
2022-08-31,Stationery,1108.48
2022-08-31,Small Electronics,8532.539999999999
2022-08-31,Kitchen & Cooking,2516.53
2022-08-31,Home Essentials,3859.81
2022-08-31,Food,11661.460000000001
2022-08-31,Clothing,2314.9
2022-08-31,Books,2252.19
2022-09-01,Books,1964.41
2022-09-01,Clothing,4631.91
2022-09-01,Food,14107.83
2022-09-01,Home Essentials,6487.57
2022-09-01,Kitchen & Cooking,1116.4299999999998
2022-09-01,Small Electronics,8299.26
2022-09-01,Stationery,1773.01
2022-09-01,Utensils,2595.95
2022-09-02,Utensils,2036.88
2022-09-02,Stationery,1463.43
2022-09-02,Small Electronics,1640.36
2022-09-02,Kitchen & Cooking,9124.11
2022-09-02,Food,12925.34
2022-09-02,Clothing,5624.02
2022-09-02,Books,2290.67
2022-09-02,Home Essentials,2645.77
2022-09-03,Books,0.0
2022-09-03,Clothing,6768.29
2022-09-03,Food,17825.19
2022-09-03,Home Essentials,6723.52
2022-09-03,Kitchen & Cooking,1263.83
2022-09-03,Small Electronics,2451.36
2022-09-03,Stationery,1899.47
2022-09-03,Utensils,5325.5599999999995
2022-09-04,Home Essentials,2672.72
2022-09-04,Utensils,2094.2200000000003
2022-09-04,Stationery,1103.67
2022-09-04,Small Electronics,6791.889999999999
2022-09-04,Food,15766.970000000001
2022-09-04,Clothing,5935.08
2022-09-04,Books,823.16
2022-09-04,Kitchen & Cooking,2395.7799999999997
2022-09-05,Utensils,331.85
2022-09-05,Books,328.79
2022-09-05,Clothing,3452.92
2022-09-05,Food,16552.85
2022-09-05,Home Essentials,2271.3700000000003
2022-09-05,Kitchen & Cooking,1393.1
2022-09-05,Small Electronics,1739.36
2022-09-05,Stationery,1971.75
2022-09-06,Stationery,509.1
2022-09-06,Small Electronics,4768.88
2022-09-06,Utensils,605.98
2022-09-06,Kitchen & Cooking,1966.06
2022-09-06,Books,2214.4
2022-09-06,Food,10569.56
2022-09-06,Clothing,9816.88
2022-09-06,Home Essentials,1691.3999999999999
2022-09-07,Books,874.54
2022-09-07,Clothing,6453.14
2022-09-07,Food,14910.08
2022-09-07,Home Essentials,3356.7
2022-09-07,Kitchen & Cooking,9041.2
2022-09-07,Small Electronics,3747.09
2022-09-07,Stationery,1335.8899999999999
2022-09-07,Utensils,2211.86
2022-09-08,Utensils,582.22
2022-09-08,Stationery,1156.4
2022-09-08,Small Electronics,240.93
2022-09-08,Kitchen & Cooking,1956.53
2022-09-08,Food,12766.619999999999
2022-09-08,Clothing,4088.5600000000004
2022-09-08,Books,701.66
2022-09-08,Home Essentials,3441.67
2022-09-09,Books,1143.6200000000001
2022-09-09,Clothing,5647.02
2022-09-09,Food,11045.3
2022-09-09,Home Essentials,3299.79
2022-09-09,Kitchen & Cooking,4062.4
2022-09-09,Small Electronics,1615.62
2022-09-09,Stationery,1228.49
2022-09-09,Utensils,1805.1399999999999
2022-09-10,Small Electronics,3895.67
2022-09-10,Utensils,1123.65
2022-09-10,Stationery,1062.52
2022-09-10,Kitchen & Cooking,4088.73
2022-09-10,Books,739.16
2022-09-10,Food,15878.37
2022-09-10,Clothing,3082.65
2022-09-10,Home Essentials,4188.25
2022-09-11,Books,695.5699999999999
2022-09-11,Clothing,7607.639999999999
2022-09-11,Food,10480.03
2022-09-11,Home Essentials,3368.87
2022-09-11,Kitchen & Cooking,5606.09
2022-09-11,Small Electronics,6343.69
2022-09-11,Stationery,1458.09
2022-09-11,Utensils,3504.82
2022-09-12,Utensils,4601.34
2022-09-12,Stationery,622.4
2022-09-12,Small Electronics,9276.98
2022-09-12,Kitchen & Cooking,3276.13
2022-09-12,Books,926.97
2022-09-12,Food,9601.71
2022-09-12,Clothing,12104.3
2022-09-12,Home Essentials,2378.13
2022-09-13,Small Electronics,3995.54
2022-09-13,Utensils,865.12
2022-09-13,Stationery,1766.5500000000002
2022-09-13,Kitchen & Cooking,4488.92
2022-09-13,Books,598.3
2022-09-13,Food,14938.92
2022-09-13,Home Essentials,4939.27
2022-09-13,Clothing,1737.3799999999999
2022-09-14,Books,923.75
2022-09-14,Clothing,6485.349999999999
2022-09-14,Food,13711.27
2022-09-14,Home Essentials,2404.49
2022-09-14,Kitchen & Cooking,1480.68
2022-09-14,Small Electronics,3250.38
2022-09-14,Stationery,573.48
2022-09-14,Utensils,2057.96
